emp_no,first_name,last_name,title,salary
414739,Yuguang,Veldwijk,Senior Engineer,43797
414740,Mingsen,Snedden,Senior Staff,54802
414741,Branimir,Hasham,Senior Engineer,57544
414750,Gaetan,Tyugu,Senior Staff,63677
414754,Dietrich,Furedi,Senior Staff,41363
414759,Siamak,Oxman,Senior Staff,83189
414765,Elgin,Ghazalie,Senior Staff,49310
414772,Fumiya,Raney,Technique Leader,40000
414774,Haldon,Ginneken,Engineer,40000
414775,Jagoda,Siochi,Technique Leader,46187
414784,Hitofumi,Waterhouse,Senior Engineer,40000
414786,Guiseppe,Furedi,Senior Engineer,52592
414795,Gaetan,Serre,Senior Staff,51789
414833,Horward,Naumovich,Engineer,64683
414854,Valeska,Usery,Senior Engineer,53886
414855,Torsten,Piazza,Staff,40000
414867,JiYoung,McAffer,Engineer,40000
414870,Mountaz,Ruemmler,Senior Engineer,40000
414871,Chanjung,Glowinski,Senior Engineer,65178
414888,Constantine,Speel,Senior Staff,81485
414901,Udaiprakash,Asser,Technique Leader,58448
414904,Miyeon,Ghalwash,Technique Leader,73430
414925,Doohun,Walston,Senior Engineer,47167
414931,Patricio,Pintelas,Technique Leader,51944
414933,Khalil,Perly,Senior Engineer,56741
414940,Shahaf,Wossner,Senior Staff,55792
414947,Kristine,Grandbois,Senior Staff,45375
414949,Toshimo,Guerreiro,Engineer,50332
414962,Hilari,Denny,Senior Engineer,48994
414967,Kirk,Marwedel,Senior Staff,40000
414974,Arlette,Schwabacher,Staff,40000
414987,Mohamadou,Setiz,Senior Staff,80572
414988,Chandrasekaran,Bondorf,Senior Staff,50629
414989,Theirry,Kambil,Senior Staff,78588
414993,Guiseppe,DasSarma,Senior Staff,46830
415001,Indrajit,Giaccio,Engineer,56889
415020,Gift,Taubman,Assistant Engineer,61378
415021,Gen,Merli,Senior Engineer,46093
415023,Toshiko,Rijsenbrij,Assistant Engineer,57461
415029,Masaki,Butner,Senior Staff,58809
415033,Bowen,Ermel,Senior Engineer,40000
415043,Zhenhua,Hopewell,Senior Engineer,40000
415049,Mansur,Sundgren,Engineer,57153
415052,Dipankar,Openshaw,Technique Leader,70157
415072,Nigel,Spell,Senior Engineer,52301
415124,Sugwoo,Dalphin,Engineer,40000
415125,Sedat,Sanella,Senior Staff,103637
415150,Danae,Petereit,Engineer,40000
415157,Insup,Ananiadou,Senior Staff,55091
415164,Marl,Kopetz,Senior Staff,83546
415170,Tadahiko,Heuter,Technique Leader,53026
415186,Yechiam,Lyonns,Engineer,40894
415190,Yinlin,Kolinko,Senior Staff,42614
415193,Xiaoqiu,Perz,Staff,40000
415212,Mototsugu,Highland,Staff,45874
415218,Vojin,Herber,Senior Staff,70884
415224,Rutger,Syrotiuk,Senior Engineer,40000
415225,Shushma,Servi,Senior Staff,47755
415226,Goa,Manderick,Technique Leader,46632
415243,Neven,Riexinger,Staff,40000
415256,Irena,Hitomi,Staff,71965
415260,Shunichi,Perry,Staff,87922
415269,Tadahiko,Flexer,Senior Engineer,40000
415272,Mariusz,Luff,Senior Staff,53715
415288,Howell,Raczkowsky,Senior Engineer,40000
415295,Tran,Katalagarianos,Senior Staff,87112
415315,Kiam,Cherinka,Engineer,44725
415318,Idoia,Babb,Senior Staff,40000
415319,Nakhoon,Dahlbom,Senior Staff,63659
415321,Fumiko,Ruther,Senior Staff,71540
415345,Vishu,Schreiter,Senior Engineer,51483
415356,Mostafa,Hofting,Staff,61105
415365,Dipankar,Negoita,Staff,89577
415367,Adam,Esposito,Senior Engineer,49243
415374,Shushma,Hofting,Senior Engineer,55370
415375,Xinyu,Sgarro,Senior Staff,79544
415376,Sungwon,Range,Senior Engineer,69662
415378,Jordanka,Jervis,Senior Staff,75204
415380,Karoline,Ulupinar,Senior Staff,61111
415388,Shiv,Standera,Senior Engineer,40000
415392,Lihong,Denis,Engineer,40000
415393,Augustine,McDermid,Staff,83948
415403,Uri,Masand,Staff,60929
415415,Abdelkader,Gerlach,Senior Engineer,59387
415417,Jaideep,Tramer,Technique Leader,53054
415424,Adhemar,Savasere,Senior Staff,81475
415434,Morris,Pehl,Staff,42458
415435,Kolar,Haldar,Senior Staff,54696
415436,Hongzhu,Bellone,Senior Staff,64778
415442,Udaiprakash,Passino,Technique Leader,59582
415454,Shen,Vuskovic,Senior Engineer,70331
415455,Kiyomitsu,Rosiles,Senior Staff,61623
415456,Jianhui,Zeidenstein,Senior Engineer,93366
415458,Dekang,Ponthieu,Senior Staff,66005
415471,Martina,Sundgren,Staff,60062
415475,Ymte,Emmart,Senior Staff,85225
415477,Serap,Cronau,Senior Staff,69327
415485,Mihalis,Butner,Engineer,40000
415488,Odinaldo,McFarlan,Senior Staff,40000
415501,Thodoros,Herber,Engineer,40000
415518,Jinpo,Nicolson,Engineer,40000
415523,Neelam,Luef,Senior Staff,57697
415525,Kazuhira,Cannane,Staff,48070
415531,Gritta,Rikino,Engineer,73944
415539,Luerbio,Collette,Senior Staff,48216
415554,Goh,Panienski,Senior Staff,68727
415555,Yuchang,Bala,Senior Engineer,41810
415558,Gurbir,Argence,Senior Engineer,65393
415559,Ute,Mitsuhashi,Senior Engineer,40000
415560,Gou,Erde,Senior Staff,42929
415561,Mabo,Borstler,Engineer,52251
415567,Ipke,Tanemo,Senior Engineer,57685
415572,Elvia,Lampe,Senior Engineer,40000
415574,Adas,Gimbel,Senior Engineer,40164
415575,Shaleah,Massonet,Staff,54843
415583,Przemyslawa,Ranft,Engineer,71571
415585,Hyuckchul,Rebaine,Senior Engineer,40000
415598,Stella,Lichtman,Senior Staff,58418
415603,Irena,Decaestecker,Senior Staff,49132
415606,Hiroyasu,Khamsi,Senior Staff,40000
415615,Elvia,Bisiani,Engineer,40000
415633,Eirik,Baaleh,Staff,40000
415637,Hidde,McFarlan,Senior Engineer,40000
415638,Oldrich,Cheshire,Staff,70089
415639,Marek,Azevdeo,Senior Staff,46664
415648,Dinkar,Colorni,Senior Staff,50209
415651,Zsolt,Klyachko,Senior Engineer,40000
415682,Hauke,Collette,Senior Staff,79873
415696,Ute,Hofstetter,Engineer,43466
415703,Martina,Axelband,Senior Engineer,40000
415704,Wonhee,Furedi,Senior Engineer,45304
415708,Hiroyasu,Rikino,Senior Staff,63284
415711,Nagui,Hanabata,Staff,53536
415726,Mingdong,Spelt,Senior Staff,63761
415729,Yongdong,Ozeri,Senior Engineer,51112
415731,Uta,Aloisi,Engineer,40000
415734,Arno,Ramras,Senior Engineer,40320
415744,Valdiodio,Lowrie,Senior Staff,77328
415762,Susanta,Covnot,Engineer,40000
415765,Munehiko,Hofman,Senior Engineer,42693
415769,Nevin,Brandsma,Senior Engineer,40000
415778,Chikara,Narahari,Senior Staff,57207
415791,Sergi,Polupanov,Senior Engineer,40000
415793,Unal,Gubsky,Senior Engineer,40000
415797,Bluma,Delgrande,Engineer,45222
415800,Otilia,Bratsberg,Senior Staff,65418
415805,Xuedong,Buchter,Senior Engineer,40000
415807,Adamantios,Encarnacion,Senior Staff,59863
415818,Aron,Rando,Senior Staff,83335
415844,Chenye,Schurmann,Senior Engineer,40000
415845,Berry,Cummings,Senior Engineer,40000
415857,Honglan,Melichar,Senior Engineer,40000
415859,Leon,Gonthier,Senior Staff,40963
415861,Marla,Dalton,Senior Engineer,40000
415864,Tzvetan,Brodie,Senior Engineer,53216
415866,Rosita,Leonhardt,Engineer,61786
415879,Murthy,Rajala,Technique Leader,40000
415890,Zhonghui,Melski,Senior Engineer,52124
415898,Hitofumi,Sadowski,Senior Staff,81458
415899,Valery,Michaeli,Senior Staff,42333
415902,Barun,Radwan,Staff,40000
415903,Achilleas,Eiron,Senior Engineer,48685
415908,Marl,Ponthieu,Senior Engineer,40000
415912,Gadiel,Begiun,Senior Engineer,67977
415924,Eran,Moehrke,Senior Engineer,48216
415926,Mary,Ratnaker,Senior Engineer,45879
415945,Brewster,Baalen,Engineer,40000
415955,Arvind,Openshaw,Senior Staff,66524
415969,Xiaopeng,Gils,Engineer,40000
415980,Charmane,Marrakchi,Senior Engineer,67614
415983,Masoud,Schwaller,Senior Staff,61356
415986,Demin,Claffy,Senior Staff,84882
416004,Huiqun,Uchoa,Senior Engineer,47722
416011,Huican,Escriba,Engineer,45484
416012,Navid,Rodiger,Staff,59940
416013,Aloke,Peck,Engineer,43559
416016,Serif,Gimarc,Engineer,40000
416018,Fen,Aloia,Senior Staff,62768
416031,Bezalel,Chinal,Senior Staff,71149
416034,Zdislav,Gils,Senior Staff,40000
416035,Shao,Trogemann,Engineer,44208
416038,Chaoyi,Dayang,Senior Engineer,83379
416042,Katsuo,Lorcy,Senior Engineer,43679
416044,Gro,Schaad,Senior Engineer,48091
416049,Karoline,Nivat,Senior Staff,57293
416057,Edwin,Gargeya,Engineer,47911
416072,Sungwon,Bednarek,Staff,57057
416073,Yongdong,Gyorkos,Engineer,40000
416080,Toshiko,Muchinsky,Technique Leader,60930
416083,Jeane,Sommen,Senior Staff,72592
416091,Narain,Thummel,Senior Engineer,40000
416103,Itzchak,Molberg,Engineer,66189
416110,Weijing,Zongker,Engineer,59733
416132,Paloma,Barreiro,Senior Engineer,40000
416136,Yonghoan,Reinhard,Senior Staff,92472
416146,Fabrizio,Swift,Senior Staff,40000
416157,Badri,Hofstetter,Engineer,77204
416164,Ramya,Weiland,Senior Staff,40000
416168,Radhakrishnan,Meriste,Engineer,43980
416174,Shay,Kuhnemann,Engineer,40000
416178,Otilia,Iacovou,Staff,61593
416182,Jixiang,Couchot,Senior Staff,40000
416183,Ramalingam,Luit,Senior Staff,80138
416190,Jaideep,Berztiss,Senior Staff,58697
416191,Xinglin,Sichman,Staff,89625
416192,Roddy,Zlotek,Senior Engineer,43056
416195,Tayeb,Swiss,Staff,43418
416211,Subbu,Tsukuda,Staff,49469
416212,Ramzi,Marletta,Staff,40000
416226,Piyush,Masaki,Engineer,62850
416232,Shigeaki,Pillow,Staff,51033
416253,Kankanahalli,Joslin,Senior Staff,58320
416284,Alain,Ferretti,Senior Engineer,70924
416287,Tonny,Lipner,Senior Engineer,59566
416288,Ramalingam,Khalid,Senior Engineer,46139
416313,Arvin,Yetto,Senior Staff,40000
416315,Radoslaw,Picco,Engineer,52122
416337,Taizo,Bouloucos,Senior Staff,77011
416349,Keiichiro,Wursthorn,Senior Staff,74298
416356,Ult,Lamma,Engineer,40000
416370,Aiman,Suomi,Engineer,40000
416374,Vasilii,Kropf,Senior Staff,90199
416379,Heon,Riefers,Engineer,40000
416388,Gad,Leslie,Senior Engineer,49585
416390,Parke,Magalhaes,Senior Engineer,85285
416392,Paris,Deville,Staff,66636
416394,Sreenivas,Anguita,Senior Staff,43978
416404,Yurij,Bennis,Technique Leader,62571
416407,Mart,Stranks,Technique Leader,45078
416429,Chiradeep,Skafidas,Engineer,58334
416441,Sigeru,Makinen,Engineer,51106
416444,Yuichiro,Schmittgen,Senior Engineer,50652
416446,Berna,Antonakopoulos,Senior Engineer,44541
416450,Yagil,Busillo,Senior Staff,81084
416454,Duro,Liedekerke,Senior Staff,40000
416456,Yinlin,Rossi,Senior Staff,40000
416459,Ramya,Broder,Technique Leader,58926
416466,Herbert,Velardi,Staff,40000
416482,Ishfaq,Boreale,Senior Staff,41282
416485,Valeri,Iisaku,Senior Staff,93272
416487,Marsja,Anick,Senior Staff,49913
416499,Jeong,Tyugu,Engineer,53029
416503,Xiahua,Validov,Senior Engineer,55945
416512,Sanjoy,Lamparter,Senior Engineer,51038
416517,Sungwon,Dolinsky,Senior Engineer,40817
416528,Foong,Ghemri,Senior Engineer,75307
416529,Alassane,Thiran,Senior Staff,40000
416531,Ult,Vesel,Senior Staff,76657
416544,Rajmohan,Berendt,Senior Staff,60857
416548,Kyoichi,Gammage,Senior Staff,75406
416550,Gaetan,Haldar,Engineer,40000
416552,Kwok,Nyrup,Senior Staff,40000
416554,Hatsukazu,Kabayashi,Senior Engineer,63948
416557,Uli,Erbe,Staff,59771
416565,Aran,Baalen,Staff,78478
416568,Dannz,Usery,Senior Engineer,60581
416571,Ennio,Schiper,Senior Engineer,40000
416572,Yechezkel,Gargeya,Staff,64576
416573,Berhard,Leaver,Senior Engineer,57316
416579,Theron,Haddadi,Engineer,45321
416583,Shridhar,Kaiserswerth,Engineer,58089
416589,Jianhua,Bakhtari,Senior Engineer,40000
416596,Manohar,Bodoff,Senior Engineer,45854
416599,Gadiel,Swiss,Staff,67340
416604,Gonzalo,Kambil,Senior Staff,70985
416606,Salvador,Sadowsky,Senior Staff,79791
416624,Mohd,DasSarma,Engineer,49384
416633,Khun,Coombs,Senior Staff,69291
416637,Miquel,Ferriere,Senior Staff,77118
416647,Yuchang,Birch,Engineer,49496
416690,Ulf,Mahmud,Senior Staff,80568
416694,Ebru,Remmele,Technique Leader,40000
416695,Radhika,Rousseau,Assistant Engineer,40000
416711,Sachin,Yoshizawa,Senior Engineer,40000
416716,Shigehiro,Crooks,Engineer,69279
416729,Mack,Waterhouse,Engineer,52120
416746,Christfried,Papadias,Senior Engineer,52755
416754,Ulf,Collette,Engineer,50399
416758,Subhankar,Qiwen,Senior Staff,53153
416765,Berthier,Homond,Staff,47112
416768,Yuchang,Chelton,Senior Engineer,40000
416771,Urs,Butterworth,Senior Engineer,40000
416772,Chuanyi,Borovoy,Senior Engineer,40000
416786,Fusako,Rodham,Staff,47533
416805,Sadok,Scharstein,Assistant Engineer,43685
416811,Bojan,Pramanik,Staff,42158
416826,Mack,Gniady,Senior Engineer,55331
416827,Nevio,Binkley,Technique Leader,47004
416828,Seshu,Karner,Senior Engineer,61469
416830,Pranas,Junet,Senior Staff,41962
416834,Angel,Riefers,Senior Engineer,40000
416847,Jinpo,Dengi,Assistant Engineer,40000
416848,Oddvar,Suermann,Senior Engineer,41487
416854,Basim,Lally,Senior Engineer,53234
416855,Ingmar,Etalle,Senior Engineer,57903
416857,Tetsurou,Sethi,Staff,40000
416860,Selwyn,Poulakidas,Engineer,45495
416863,Ibibia,Eiron,Engineer,40000
416878,Leen,Keustermans,Senior Engineer,48642
416879,Bluma,Schrooten,Senior Staff,79501
416880,Shuichi,Felder,Senior Staff,66511
416883,Hyuncheol,Dalphin,Engineer,40000
416889,Shay,Menyhert,Senior Staff,58235
416893,Malu,Landherr,Engineer,48248
416895,Hitofumi,Fandrianto,Senior Staff,42473
416899,Abdelghani,Heijenga,Engineer,42236
416916,Freyja,Swift,Staff,40000
416920,Ekawit,Kossowski,Senior Staff,71103
416924,Vishwani,Ambroszkiewicz,Senior Staff,93361
416940,Weiyi,Hoppenstand,Senior Staff,83678
416945,Rayond,Pashtan,Senior Staff,40000
416948,Reinhard,Peac,Senior Staff,62481
416950,Suvo,Krohn,Senior Staff,81994
416963,Shietung,Ramsey,Senior Engineer,40000
417000,Baruch,Shokrollahi,Senior Engineer,50210
417002,Parviz,Perko,Senior Engineer,51500
417037,Kristian,Ranta,Senior Engineer,40000
417041,Shen,Zallocco,Senior Staff,42045
417048,Subhada,Bernardeschi,Senior Engineer,40000
417063,Menkae,Perna,Staff,57898
417064,Gill,Narlikar,Senior Staff,48479
417078,Shigenori,Sethi,Senior Engineer,40000
417096,Baziley,Mahnke,Engineer,40000
417111,Tristan,Emden,Senior Engineer,40000
417117,Sven,Riefers,Technique Leader,40000
417120,Candido,Ghelli,Technique Leader,40000
417123,Shao,Ramsak,Senior Staff,61632
417129,Kousuke,Edelhoff,Senior Staff,59299
417133,Troy,Benantar,Senior Staff,79448
417137,Arch,Miake,Engineer,68494
417144,Zeydy,Thorelli,Engineer,59138
417146,Anneke,Caine,Senior Engineer,40000
417149,Maya,Falster,Engineer,49218
417155,Tooru,Juneja,Senior Staff,51685
417160,Chandrasekaran,Benaini,Staff,67693
417170,Paloma,Delgrange,Senior Engineer,40000
417178,Uriel,Brendel,Senior Staff,82494
417180,Martina,Coombs,Senior Staff,53718
417181,Babette,Kermarrec,Senior Engineer,47496
417186,Alejandra,Bernick,Senior Engineer,46838
417204,Niteen,Pietracaprina,Staff,42029
417205,Yuchang,Rajala,Senior Engineer,46301
417206,Ramachenga,Crouzet,Senior Staff,88990
417207,Gino,Rodham,Senior Engineer,40000
417213,Jackson,Clouatre,Engineer,42320
417221,Sandeepan,Shackell,Senior Engineer,45156
417223,Jaideep,Schwaller,Engineer,44178
417232,Ishfaq,Krybus,Staff,40000
417237,Deniz,Menyhert,Senior Staff,51909
417244,Arif,Deverell,Engineer,75622
417245,Seshu,Hebden,Staff,49020
417247,Udaiprakash,Farrar,Engineer,48941
417250,Freyja,Theuretzbacher,Engineer,40000
417266,Tran,Uhrik,Engineer,40000
417273,Kristin,Kakkad,Senior Engineer,57025
417275,Mohammed,Middleton,Staff,47239
417276,Howell,Deville,Senior Engineer,55927
417278,Roselyn,Aamodt,Engineer,40000
417286,Mabo,Fordan,Senior Engineer,40431
417295,Tzvetan,Siksek,Senior Engineer,40000
417301,Anoosh,Solovay,Senior Staff,40000
417306,LiMin,Lorin,Senior Engineer,46307
417309,Gretta,Menhardt,Technique Leader,52534
417310,Ziya,Bazzichi,Engineer,40000
417317,Byong,Asrin,Technique Leader,40000
417319,Chriss,Ferretti,Senior Staff,40000
417321,Feipei,Valette,Staff,42905
417328,Xinyu,Molenaar,Senior Staff,62624
417337,Tzvetan,Murtha,Senior Engineer,51622
417343,Weiru,Blokdijk,Senior Staff,47654
417354,Shigeaki,Perng,Senior Staff,51305
417363,Shai,Zirintsis,Engineer,63914
417365,Shuzo,Roccetti,Senior Staff,40000
417367,Gianluca,Merle,Staff,47080
417376,Leszek,Hertweck,Senior Staff,81178
417381,Paddy,Beausoleil,Staff,62081
417384,Mansur,Valtorta,Senior Staff,40000
417390,Arnd,Crooks,Staff,40000
417392,Chaosheng,Siepmann,Senior Engineer,51591
417404,Hauke,Pelz,Engineer,65816
417407,Masato,Klyachko,Senior Engineer,42591
417411,Dinah,Porotnikoff,Senior Engineer,56843
417423,Chinya,Esteva,Staff,63754
417424,Piyush,Geffroy,Senior Engineer,61544
417433,Kristina,Maccarone,Senior Staff,68771
417436,Avishai,Quittner,Senior Engineer,68157
417437,Arumugam,Skrikant,Senior Engineer,40000
417438,Boutros,Veldwijk,Engineer,53060
417440,Luisa,Lorie,Senior Engineer,64591
417443,Deborah,Gihr,Senior Engineer,52763
417449,Byong,Siprelle,Engineer,40000
417450,Aimee,Shinomoto,Senior Staff,40000
417452,Jaber,Openshaw,Senior Engineer,40000
417462,Yagil,Emmart,Senior Engineer,64352
417466,Cathie,Trumbly,Senior Staff,40000
417476,Doowon,Siprelle,Engineer,46647
417485,Wanqing,Ballarin,Engineer,40000
417493,Peternela,Schapiro,Technique Leader,40000
417495,Nakhoon,Miake,Senior Engineer,54941
417504,Ronnie,Peron,Senior Staff,45255
417506,Mariangiola,Rouquie,Senior Staff,77310
417507,Doohun,Bottner,Senior Engineer,42088
417514,Oscal,Sankaranarayanan,Senior Staff,54385
417522,Marsal,Gruenwald,Senior Staff,73481
417527,Barna,Selvestrel,Senior Staff,45999
417549,Iara,Gill,Senior Staff,40000
417553,Moheb,Langford,Senior Engineer,40000
417554,Vitali,Iwayama,Senior Staff,93486
417555,Zejun,Coors,Senior Engineer,60173
417556,Hiroyasu,Zlotek,Senior Engineer,61843
417577,Adam,Lamparter,Senior Engineer,40000
417578,Xinglin,Brookman,Senior Engineer,44507
417584,Munir,Rosiles,Engineer,40000
417599,Larisa,Limongiello,Senior Staff,91352
417605,Torsten,Basart,Engineer,40000
417609,Dhritiman,Thombley,Senior Engineer,46178
417620,Tru,Skrikant,Senior Staff,40000
417631,Kirk,Fendler,Staff,72290
417633,Aemilian,Cappelletti,Senior Staff,73327
417638,Sushant,Ranai,Senior Staff,71306
417639,Conor,Tibblin,Technique Leader,61736
417657,Shuji,Lyonns,Senior Engineer,48873
417659,Shaowei,Baumann,Staff,55323
417661,Tetsurou,Comte,Senior Staff,54037
417670,Susanta,Ventosa,Staff,98048
417674,Felicidad,Felcyn,Senior Staff,62473
417676,Shakhar,Veeraraghavan,Senior Engineer,40000
417683,Fei,Kruskal,Senior Staff,40000
417689,Genevieve,Levasseur,Senior Staff,83079
417690,Raimond,Strooper,Senior Engineer,59684
417692,Arve,Ducloy,Engineer,40724
417696,Alois,Kalsbeek,Engineer,40000
417697,Katsuo,Whitcomb,Senior Staff,42717
417705,Kousuke,Lammel,Senior Staff,58043
417711,Yucai,Munawer,Senior Engineer,40000
417718,Breannda,Chinin,Senior Engineer,40000
417721,Aron,Back,Engineer,40000
417732,Morrie,Ibel,Senior Engineer,40000
417740,Eirik,Rande,Senior Engineer,40000
417744,Takahito,Redmiles,Engineer,40000
417747,Yucel,Parhami,Engineer,74475
417751,Saddek,Perelgut,Senior Engineer,40000
417758,Christoph,Mateescu,Staff,77530
417759,Taisook,Koshino,Engineer,51443
417760,Larisa,Kampfer,Engineer,52286
417771,Yishay,Peir,Senior Staff,47630
417774,JoAnna,Zielinski,Senior Engineer,40000
417776,Shuzo,Gruenwald,Engineer,40000
417791,Constantino,Nyanchama,Staff,84926
417792,Idoia,Improta,Senior Staff,48397
417793,Valery,Landherr,Senior Staff,51174
417803,Mohan,Oxenboll,Staff,70501
417807,Uinam,Doering,Senior Staff,68363
417814,Yechiam,Aamodt,Staff,69810
417828,Marjo,Besancenot,Assistant Engineer,40000
417834,Shichao,Wilharm,Assistant Engineer,40000
417841,Freyja,Sridhar,Senior Staff,66174
417855,Subhrajyoti,Hertweck,Staff,40496
417860,Zhiwei,Vural,Engineer,50429
417864,Shounak,Greibach,Senior Staff,40000
417867,Baziley,Cheshire,Senior Staff,64559
417876,Hirochika,Milicic,Senior Engineer,48660
417889,Zejun,Pagter,Senior Engineer,68328
417913,Mang,Moffat,Engineer,40000
417914,Brendon,Luck,Senior Staff,40000
417915,Danai,Quadeer,Senior Staff,60652
417917,Oddvar,Akaboshi,Engineer,40000
417918,Udi,Georg,Staff,57230
417923,Jahangir,Negoita,Senior Engineer,40000
417933,Parviz,Angel,Senior Engineer,40000
417944,Kristinn,Serra,Senior Engineer,51555
417947,Oddvar,DeMori,Assistant Engineer,49427
417948,Shen,Vecchio,Senior Engineer,62083
417950,Yishay,Nilsson,Staff,61122
417959,Gino,Diderrich,Senior Staff,74150
417963,Bouchung,Butner,Senior Staff,52716
417966,Tristan,Msuda,Senior Staff,42456
417968,Richard,Usery,Senior Engineer,70125
417983,Guoxiang,Sifakis,Engineer,40000
417988,Debatosh,Talmor,Staff,51992
417991,Mihalis,Cincotta,Senior Staff,43826
417994,Sanjoy,Binding,Senior Engineer,40000
417999,Dines,Penn,Senior Engineer,40000
418003,Marke,Gulak,Senior Staff,40000
418011,Mariangiola,Melter,Senior Staff,42917
418020,Tsutomu,Peha,Senior Staff,73847
418029,Boaz,Ranze,Engineer,53075
418046,Ayonca,Geffroy,Senior Staff,40000
418064,Zeljko,Impagliazzo,Assistant Engineer,49264
418066,Alassane,Lorys,Senior Engineer,44918
418067,Stein,Basawa,Senior Staff,40000
418073,Jiang,Ariola,Senior Engineer,40000
418082,Yuping,Denny,Senior Staff,40000
418086,Shahaf,Teitelbaum,Engineer,40000
418094,Mona,Kolvik,Senior Staff,81903
418106,Giao,Linnainmaa,Engineer,40000
418110,Aiichiro,Roohalamini,Senior Engineer,46094
418125,Khun,Baar,Staff,95306
418127,Poorav,Hegner,Technique Leader,81662
418130,Toshimitsu,Verhoeff,Senior Staff,66252
418137,Heekeun,Bakhtari,Engineer,40000
418145,Rafael,Sommer,Engineer,40000
